file	percent	reads	taxon_id	taxon_name
kaiju_nr_euk_mem.out	0.001866	579	1408818	Youngiibacter
kaiju_nr_euk_mem.out	0.001863	578	2040	Aeromicrobium
kaiju_nr_euk_mem.out	0.001856	576	909656	Phocaeicola
kaiju_nr_euk_mem.out	0.001847	573	45669	Salinicoccus
kaiju_nr_euk_mem.out	0.001847	573	286729	Alkaliflexus
kaiju_nr_euk_mem.out	0.001840	571	44013	Polynucleobacter
kaiju_nr_euk_mem.out	0.001837	570	2335	Thermotoga
kaiju_nr_euk_mem.out	0.001834	569	118966	Anaerorhabdus
kaiju_nr_euk_mem.out	0.001831	568	1486726	Pseudobacteroides
kaiju_nr_euk_mem.out	0.001824	566	165812	Sporanaerobacter
kaiju_nr_euk_mem.out	0.001821	565	1535326	Candida
kaiju_nr_euk_mem.out	0.001818	564	246873	Crocinitomix
kaiju_nr_euk_mem.out	0.001815	563	1433993	Chryseolinea
kaiju_nr_euk_mem.out	0.001811	562	416	Methylomonas
kaiju_nr_euk_mem.out	0.001808	561	2222	Methanothrix
kaiju_nr_euk_mem.out	0.001805	560	5810	Toxoplasma
kaiju_nr_euk_mem.out	0.001802	559	442430	Coraliomargarita
kaiju_nr_euk_mem.out	0.001798	558	85	Hyphomonas
kaiju_nr_euk_mem.out	0.001798	558	1649	Kurthia
kaiju_nr_euk_mem.out	0.001798	558	305976	Pusillimonas
kaiju_nr_euk_mem.out	0.001795	557	157226	Jeotgalibacillus
kaiju_nr_euk_mem.out	0.001795	557	1184396	Mesotoga
kaiju_nr_euk_mem.out	0.001789	555	2784	Porphyra
kaiju_nr_euk_mem.out	0.001789	555	93217	Pandoraea
kaiju_nr_euk_mem.out	0.001789	555	214904	Tepidibacter
kaiju_nr_euk_mem.out	0.001789	555	1169538	Vitrella
kaiju_nr_euk_mem.out	0.001786	554	67575	Rheinheimera
kaiju_nr_euk_mem.out	0.001782	553	43994	Johnsonella
kaiju_nr_euk_mem.out	0.001782	553	1004301	Flavihumibacter
kaiju_nr_euk_mem.out	0.001776	551	174708	Allobaculum
kaiju_nr_euk_mem.out	0.001769	549	83614	Luteimonas
kaiju_nr_euk_mem.out	0.001769	549	444459	Flagellimonas
kaiju_nr_euk_mem.out	0.001766	548	1573	Clavibacter
kaiju_nr_euk_mem.out	0.001763	547	1618113	Saccharicrinis
kaiju_nr_euk_mem.out	0.001760	546	461281	Ogataea
kaiju_nr_euk_mem.out	0.001753	544	53460	Nakamurella
kaiju_nr_euk_mem.out	0.001753	544	200473	Brumimicrobium
kaiju_nr_euk_mem.out	0.001750	543	106591	Ensifer
kaiju_nr_euk_mem.out	0.001750	543	432330	Tumebacillus
kaiju_nr_euk_mem.out	0.001744	541	99906	Alkalibacterium
kaiju_nr_euk_mem.out	0.001724	535	940557	Granulicella
kaiju_nr_euk_mem.out	0.001718	533	46468	Orenia
kaiju_nr_euk_mem.out	0.001711	531	5529	Metarhizium
kaiju_nr_euk_mem.out	0.001711	531	5683	Leptomonas
kaiju_nr_euk_mem.out	0.001702	528	168694	Salinispora
kaiju_nr_euk_mem.out	0.001695	526	1754	Thermoanaerobacter
kaiju_nr_euk_mem.out	0.001695	526	61434	Dehalococcoides
kaiju_nr_euk_mem.out	0.001695	526	261827	Algibacter
kaiju_nr_euk_mem.out	0.001692	525	2000	Streptosporangium
kaiju_nr_euk_mem.out	0.001692	525	4797	Pythium
kaiju_nr_euk_mem.out	0.001689	524	82105	Cladophialophora
kaiju_nr_euk_mem.out	0.001686	523	2295	Desulfobacterium
kaiju_nr_euk_mem.out	0.001676	520	1155385	Proteiniclasticum
kaiju_nr_euk_mem.out	0.001670	518	161492	Anaeromyxobacter
kaiju_nr_euk_mem.out	0.001670	518	1329200	Fictibacillus
kaiju_nr_euk_mem.out	0.001666	517	2753	Synergistes
kaiju_nr_euk_mem.out	0.001666	517	48558	Pyricularia
kaiju_nr_euk_mem.out	0.001666	517	165301	Lentzea
kaiju_nr_euk_mem.out	0.001660	515	10	Cellvibrio
kaiju_nr_euk_mem.out	0.001650	512	28895	Thermoanaerobacterium
kaiju_nr_euk_mem.out	0.001644	510	92793	Aquabacterium
kaiju_nr_euk_mem.out	0.001640	509	1851	Saccharomonospora
kaiju_nr_euk_mem.out	0.001640	509	5782	Dictyostelium
kaiju_nr_euk_mem.out	0.001634	507	2498454	Lucifera
kaiju_nr_euk_mem.out	0.001621	503	2005	Microbispora
kaiju_nr_euk_mem.out	0.001621	503	173479	Gemmatimonas
kaiju_nr_euk_mem.out	0.001621	503	258255	Pseudovibrio
kaiju_nr_euk_mem.out	0.001618	502	4756	Neocallimastix
kaiju_nr_euk_mem.out	0.001618	502	513557	Syntrophorhabdus
kaiju_nr_euk_mem.out	0.001615	501	36910	Clavispora
kaiju_nr_euk_mem.out	0.001615	501	577469	Demequina
kaiju_nr_euk_mem.out	0.001611	500	1434049	Thermophagus
kaiju_nr_euk_mem.out	0.001611	500	1937664	Criibacterium
kaiju_nr_euk_mem.out	0.001608	499	1434006	Fretibacterium
kaiju_nr_euk_mem.out	0.001599	496	299566	Adhaeribacter
kaiju_nr_euk_mem.out	0.001599	496	1903336	Balneicella
kaiju_nr_euk_mem.out	0.001589	493	13289	Tilletia
kaiju_nr_euk_mem.out	0.001589	493	28065	Rhodoferax
kaiju_nr_euk_mem.out	0.001582	491	47	Archangium
kaiju_nr_euk_mem.out	0.001582	491	184869	Varibaculum
kaiju_nr_euk_mem.out	0.001579	490	4855	Mortierella
kaiju_nr_euk_mem.out	0.001576	489	586	Providencia
kaiju_nr_euk_mem.out	0.001566	486	150022	Finegoldia
kaiju_nr_euk_mem.out	0.001560	484	55528	Guillardia
kaiju_nr_euk_mem.out	0.001560	484	1505664	Gottschalkia
kaiju_nr_euk_mem.out	0.001553	482	3071	Chlorella
kaiju_nr_euk_mem.out	0.001553	482	1518149	Thalassotalea
kaiju_nr_euk_mem.out	0.001550	481	225842	Formosa
kaiju_nr_euk_mem.out	0.001547	480	35140	Chrysochromulina
kaiju_nr_euk_mem.out	0.001544	479	104264	Cellulophaga
kaiju_nr_euk_mem.out	0.001537	477	28236	Petrotoga
kaiju_nr_euk_mem.out	0.001537	477	1486725	Anaerobacterium
kaiju_nr_euk_mem.out	0.001537	477	1840214	Lentimicrobium
kaiju_nr_euk_mem.out	0.001534	476	1273095	Anaerosphaera
kaiju_nr_euk_mem.out	0.001534	476	1472762	Enorma
kaiju_nr_euk_mem.out	0.001531	475	1288026	Arcticibacter
kaiju_nr_euk_mem.out	0.001528	474	34416	Microbotryum
kaiju_nr_euk_mem.out	0.001528	474	1407607	Fusicatenibacter
kaiju_nr_euk_mem.out	0.001518	471	1794910	Anaerosporomusa
kaiju_nr_euk_mem.out	0.001515	470	270497	Catabacter
kaiju_nr_euk_mem.out	0.001512	469	2701	Gardnerella
kaiju_nr_euk_mem.out	0.001512	469	221065	Kordia
kaiju_nr_euk_mem.out	0.001502	466	704093	Anaerobacillus
kaiju_nr_euk_mem.out	0.001502	466	929509	Solitalea
kaiju_nr_euk_mem.out	0.001492	463	38832	Micromonas
kaiju_nr_euk_mem.out	0.001492	463	1434045	Sinomicrobium
kaiju_nr_euk_mem.out	0.001486	461	2697	Heliobacterium
kaiju_nr_euk_mem.out	0.001486	461	1935200	Merdibacter
kaiju_nr_euk_mem.out	0.001479	459	2529408	Schaalia
kaiju_nr_euk_mem.out	0.001473	457	40222	Methylophaga
kaiju_nr_euk_mem.out	0.001470	456	715222	Caldicoprobacter
kaiju_nr_euk_mem.out	0.001466	455	105135	Anaeromyces
kaiju_nr_euk_mem.out	0.001466	455	117563	Granulicatella
kaiju_nr_euk_mem.out	0.001460	453	2879	Ectocarpus
kaiju_nr_euk_mem.out	0.001460	453	69894	Tindallia
kaiju_nr_euk_mem.out	0.001460	453	1649501	Tangfeifania
kaiju_nr_euk_mem.out	0.001457	452	113286	Pseudoramibacter
kaiju_nr_euk_mem.out	0.001457	452	242060	Cystoisospora
kaiju_nr_euk_mem.out	0.001457	452	456492	Saccharibacillus
kaiju_nr_euk_mem.out	0.001454	451	94642	Besnoitia
kaiju_nr_euk_mem.out	0.001454	451	255204	Pseudoclavibacter
kaiju_nr_euk_mem.out	0.001454	451	1970191	Salinivirga
kaiju_nr_euk_mem.out	0.001450	450	32199	Buchnera
kaiju_nr_euk_mem.out	0.001450	450	150173	Phialocephala
kaiju_nr_euk_mem.out	0.001447	449	335058	Pelomonas
kaiju_nr_euk_mem.out	0.001447	449	1082930	Pelagibacterium
kaiju_nr_euk_mem.out	0.001444	448	47424	Armillaria
kaiju_nr_euk_mem.out	0.001444	448	429014	Desulfopila
kaiju_nr_euk_mem.out	0.001444	448	667112	Lutispora
kaiju_nr_euk_mem.out	0.001441	447	2735	Verrucomicrobium
kaiju_nr_euk_mem.out	0.001437	446	1922299	Beduini
kaiju_nr_euk_mem.out	0.001425	442	60919	Sanguibacter
kaiju_nr_euk_mem.out	0.001421	441	5637	Polyporus
kaiju_nr_euk_mem.out	0.001421	441	49082	Candidatus Arthromitus
kaiju_nr_euk_mem.out	0.001421	441	307506	Raphidocelis
kaiju_nr_euk_mem.out	0.001418	440	178440	Opitutus
kaiju_nr_euk_mem.out	0.001415	439	862261	Caldanaerobius
kaiju_nr_euk_mem.out	0.001405	436	43988	Cyanothece
kaiju_nr_euk_mem.out	0.001405	436	376469	Olivibacter
kaiju_nr_euk_mem.out	0.001402	435	2422	Fervidobacterium
kaiju_nr_euk_mem.out	0.001399	434	4769	Saprolegnia
kaiju_nr_euk_mem.out	0.001399	434	181069	Proteocatella
kaiju_nr_euk_mem.out	0.001399	434	499228	Tepidanaerobacter
kaiju_nr_euk_mem.out	0.001396	433	5712	Bodo
kaiju_nr_euk_mem.out	0.001396	433	150247	Anoxybacillus
kaiju_nr_euk_mem.out	0.001392	432	3066	Volvox
kaiju_nr_euk_mem.out	0.001392	432	51668	Tetragenococcus
kaiju_nr_euk_mem.out	0.001386	430	215802	Enhygromyxa
kaiju_nr_euk_mem.out	0.001383	429	877559	Thecamonas
kaiju_nr_euk_mem.out	0.001379	428	2029	Kibdelosporangium
kaiju_nr_euk_mem.out	0.001379	428	4919	Pichia
kaiju_nr_euk_mem.out	0.001379	428	32012	Thiomonas
kaiju_nr_euk_mem.out	0.001379	428	236756	Candidatus Scalindua
kaiju_nr_euk_mem.out	0.001376	427	155493	Gallibacterium
kaiju_nr_euk_mem.out	0.001373	426	43773	Syntrophus
kaiju_nr_euk_mem.out	0.001373	426	59740	Persicobacter
kaiju_nr_euk_mem.out	0.001373	426	398041	Flavisolibacter
kaiju_nr_euk_mem.out	0.001373	426	1729679	Faecalibaculum
kaiju_nr_euk_mem.out	0.001370	425	5806	Cryptosporidium
kaiju_nr_euk_mem.out	0.001370	425	65402	Acidaminobacter
kaiju_nr_euk_mem.out	0.001370	425	291183	Lacinutrix
kaiju_nr_euk_mem.out	0.001367	424	89404	Glaciecola
kaiju_nr_euk_mem.out	0.001363	423	1111	Porphyrobacter
kaiju_nr_euk_mem.out	0.001363	423	44011	Ferrimonas
kaiju_nr_euk_mem.out	0.001363	423	207599	Solirubrobacter
kaiju_nr_euk_mem.out	0.001363	423	2035349	Oceanispirochaeta
kaiju_nr_euk_mem.out	0.001360	422	175304	Lentibacillus
kaiju_nr_euk_mem.out	0.001357	421	93171	Candidatus Entotheonella
kaiju_nr_euk_mem.out	0.001357	421	290180	Roseivirga
kaiju_nr_euk_mem.out	0.001357	421	1433999	Domibacillus
kaiju_nr_euk_mem.out	0.001354	420	29907	Sporothrix
kaiju_nr_euk_mem.out	0.001350	419	1472763	Kallipyga
kaiju_nr_euk_mem.out	0.001350	419	1980697	Duodenibacillus
kaiju_nr_euk_mem.out	0.001347	418	131324	Pseudocercospora
kaiju_nr_euk_mem.out	0.001347	418	289201	Pontibacillus
kaiju_nr_euk_mem.out	0.001347	418	1937008	Dubosiella
kaiju_nr_euk_mem.out	0.001344	417	528	Ochrobactrum
kaiju_nr_euk_mem.out	0.001344	417	188143	Enterovibrio
kaiju_nr_euk_mem.out	0.001338	415	44261	Oxobacter
kaiju_nr_euk_mem.out	0.001331	413	33096	Gonium
kaiju_nr_euk_mem.out	0.001331	413	83768	Succinimonas
kaiju_nr_euk_mem.out	0.001331	413	1185408	Defluviitalea
kaiju_nr_euk_mem.out	0.001331	413	1501224	Hydrogenispora
kaiju_nr_euk_mem.out	0.001328	412	1101	Prosthecochloris
kaiju_nr_euk_mem.out	0.001328	412	2373	Acetonema
kaiju_nr_euk_mem.out	0.001328	412	29487	Photorhabdus
kaiju_nr_euk_mem.out	0.001328	412	42255	Rubrobacter
kaiju_nr_euk_mem.out	0.001328	412	261933	Pleomorphomonas
kaiju_nr_euk_mem.out	0.001328	412	1155738	Moorea
kaiju_nr_euk_mem.out	0.001325	411	543311	Parvimonas
kaiju_nr_euk_mem.out	0.001325	411	1940255	Fournierella
kaiju_nr_euk_mem.out	0.001321	410	55	Polyangium
kaiju_nr_euk_mem.out	0.001321	410	429	Methylobacter
kaiju_nr_euk_mem.out	0.001321	410	229219	Blastomyces
kaiju_nr_euk_mem.out	0.001318	409	242605	Luteibacter
kaiju_nr_euk_mem.out	0.001315	408	119977	Acidithiobacillus
kaiju_nr_euk_mem.out	0.001315	408	1649482	Pseudopedobacter
kaiju_nr_euk_mem.out	0.001312	407	4828	Absidia
kaiju_nr_euk_mem.out	0.001309	406	40354	Fonsecaea
kaiju_nr_euk_mem.out	0.001305	405	122277	Pectobacterium
kaiju_nr_euk_mem.out	0.001305	405	129957	Carboxydothermus
kaiju_nr_euk_mem.out	0.001305	405	1689250	Gorillibacterium
kaiju_nr_euk_mem.out	0.001302	404	66848	Desulfonatronum
kaiju_nr_euk_mem.out	0.001302	404	160798	Marinitoga
kaiju_nr_euk_mem.out	0.001302	404	171003	Caloranaerobacter
kaiju_nr_euk_mem.out	0.001302	404	696745	Alkalibaculum
kaiju_nr_euk_mem.out	0.001299	403	5024	Venturia
kaiju_nr_euk_mem.out	0.001299	403	415014	Proteiniborus
kaiju_nr_euk_mem.out	0.001296	402	28581	Allomyces
kaiju_nr_euk_mem.out	0.001296	402	1980680	Alterileibacterium
kaiju_nr_euk_mem.out	0.001292	401	34104	Streptobacillus
kaiju_nr_euk_mem.out	0.001289	400	188905	Jannaschia
kaiju_nr_euk_mem.out	0.001289	400	1637257	Mageeibacillus
kaiju_nr_euk_mem.out	0.001286	399	1652133	Halobacteriovorax
kaiju_nr_euk_mem.out	0.001283	398	133	Methylocystis
kaiju_nr_euk_mem.out	0.001280	397	441	Gluconobacter
kaiju_nr_euk_mem.out	0.001276	396	44055	Aureococcus
kaiju_nr_euk_mem.out	0.001276	396	2024965	Dictyobacter
kaiju_nr_euk_mem.out	0.001273	395	326319	Dokdonia
kaiju_nr_euk_mem.out	0.001267	393	329881	Friedmanniomyces
kaiju_nr_euk_mem.out	0.001263	392	713	Actinobacillus
kaiju_nr_euk_mem.out	0.001263	392	2420	Thermosipho
kaiju_nr_euk_mem.out	0.001260	391	780	Rickettsia
kaiju_nr_euk_mem.out	0.001260	391	43356	Kutzneria
kaiju_nr_euk_mem.out	0.001260	391	293136	Desulfitibacter
kaiju_nr_euk_mem.out	0.001257	390	212743	Rhizobacter
kaiju_nr_euk_mem.out	0.001254	389	42308	Hypoxylon
kaiju_nr_euk_mem.out	0.001254	389	86795	Marmoricola
kaiju_nr_euk_mem.out	0.001254	389	221102	Moniliophthora
kaiju_nr_euk_mem.out	0.001254	389	2035811	Pseudodesulfovibrio
kaiju_nr_euk_mem.out	0.001251	388	745	Pasteurella
kaiju_nr_euk_mem.out	0.001251	388	1125	Microcystis
kaiju_nr_euk_mem.out	0.001251	388	2289	Desulfobacter
kaiju_nr_euk_mem.out	0.001251	388	83174	Valsa
kaiju_nr_euk_mem.out	0.001251	388	1036719	Verticillium
kaiju_nr_euk_mem.out	0.001244	386	101	Flectobacillus
kaiju_nr_euk_mem.out	0.001244	386	35798	Nitrosospira
kaiju_nr_euk_mem.out	0.001244	386	47747	Hyaloscypha
kaiju_nr_euk_mem.out	0.001244	386	223785	Hydrogenimonas
kaiju_nr_euk_mem.out	0.001244	386	1434011	Komagataeibacter
kaiju_nr_euk_mem.out	0.001244	386	1525371	Neorhizobium
kaiju_nr_euk_mem.out	0.001241	385	28443	Herbidospora
kaiju_nr_euk_mem.out	0.001241	385	245876	Nitratireductor
kaiju_nr_euk_mem.out	0.001241	385	504481	Sediminibacterium
kaiju_nr_euk_mem.out	0.001234	383	1030	Thiothrix
kaiju_nr_euk_mem.out	0.001234	383	49279	Gelidibacter
kaiju_nr_euk_mem.out	0.001231	382	2024958	Alkalispirochaeta
kaiju_nr_euk_mem.out	0.001228	381	4895	Schizosaccharomyces
kaiju_nr_euk_mem.out	0.001228	381	166974	Lechevalieria
kaiju_nr_euk_mem.out	0.001228	381	182899	Persephonella
kaiju_nr_euk_mem.out	0.001228	381	285107	Thioclava
kaiju_nr_euk_mem.out	0.001225	380	41247	Mycena
kaiju_nr_euk_mem.out	0.001222	379	34474	Fomitopsis
kaiju_nr_euk_mem.out	0.001222	379	118747	Bulleidia
kaiju_nr_euk_mem.out	0.001222	379	511678	Aliivibrio
kaiju_nr_euk_mem.out	0.001218	378	5740	Giardia
kaiju_nr_euk_mem.out	0.001215	377	1612157	Pararhodospirillum
kaiju_nr_euk_mem.out	0.001215	377	1769713	Flexilinea
kaiju_nr_euk_mem.out	0.001205	374	33194	Bipolaris
kaiju_nr_euk_mem.out	0.001202	373	66862	Ammoniphilus
kaiju_nr_euk_mem.out	0.001202	373	184431	Coprinopsis
kaiju_nr_euk_mem.out	0.001199	372	32207	Rothia
kaiju_nr_euk_mem.out	0.001199	372	53457	Janibacter
kaiju_nr_euk_mem.out	0.001196	371	33196	Botrytis
kaiju_nr_euk_mem.out	0.001196	371	46432	Reticulomyxa
kaiju_nr_euk_mem.out	0.001196	371	437506	Robiginitomaculum
kaiju_nr_euk_mem.out	0.001193	370	29888	Calocera
kaiju_nr_euk_mem.out	0.001193	370	146784	Bacteriovorax
kaiju_nr_euk_mem.out	0.001189	369	2060	Tsukamurella
kaiju_nr_euk_mem.out	0.001189	369	178898	Carboxydocella
kaiju_nr_euk_mem.out	0.001189	369	200903	Paraliobacillus
kaiju_nr_euk_mem.out	0.001189	369	281915	Curvibacter
kaiju_nr_euk_mem.out	0.001186	368	1347386	Anaerosalibacter
kaiju_nr_euk_mem.out	0.001183	367	5943	Oxytricha
kaiju_nr_euk_mem.out	0.001183	367	28100	Phyllobacterium
kaiju_nr_euk_mem.out	0.001183	367	28261	Thermodesulfovibrio
kaiju_nr_euk_mem.out	0.001180	366	5864	Babesia
kaiju_nr_euk_mem.out	0.001180	366	5948	Stylonychia
kaiju_nr_euk_mem.out	0.001176	365	866	Ruminobacter
kaiju_nr_euk_mem.out	0.001176	365	37914	Dietzia
kaiju_nr_euk_mem.out	0.001176	365	655352	Cohaesibacter
kaiju_nr_euk_mem.out	0.001173	364	1203	Scytonema
kaiju_nr_euk_mem.out	0.001170	363	142577	Prauserella
kaiju_nr_euk_mem.out	0.001170	363	146813	Dendrosporobacter
kaiju_nr_euk_mem.out	0.001167	362	846	Oxalobacter
kaiju_nr_euk_mem.out	0.001167	362	456826	Candidatus Cloacimonas
kaiju_nr_euk_mem.out	0.001167	362	1073531	Mycolicibacter
kaiju_nr_euk_mem.out	0.001163	361	244698	Gillisia
kaiju_nr_euk_mem.out	0.001160	360	46254	Oenococcus
kaiju_nr_euk_mem.out	0.001160	360	65496	Actinoalloteichus
kaiju_nr_euk_mem.out	0.001160	360	1249554	Aliidiomarina
kaiju_nr_euk_mem.out	0.001160	360	1621534	Paraglaciecola
kaiju_nr_euk_mem.out	0.001157	359	29407	Rhodoplanes
kaiju_nr_euk_mem.out	0.001157	359	43676	Promicromonospora
kaiju_nr_euk_mem.out	0.001157	359	70992	Flexithrix
kaiju_nr_euk_mem.out	0.001157	359	460073	Segetibacter
kaiju_nr_euk_mem.out	0.001157	359	1926677	Raoultibacter
kaiju_nr_euk_mem.out	0.001154	358	29832	Hanseniaspora
kaiju_nr_euk_mem.out	0.001151	357	252965	Mahella
kaiju_nr_euk_mem.out	0.001144	355	40	Stigmatella
kaiju_nr_euk_mem.out	0.001144	355	187144	Caldithrix
kaiju_nr_euk_mem.out	0.001141	354	5873	Theileria
kaiju_nr_euk_mem.out	0.001141	354	244825	Anaerospora
kaiju_nr_euk_mem.out	0.001138	353	2433	Roseobacter
kaiju_nr_euk_mem.out	0.001138	353	252306	Robiginitalea
kaiju_nr_euk_mem.out	0.001134	352	1929105	Anaeromicrobium
kaiju_nr_euk_mem.out	0.001131	351	186831	Acetoanaerobium
kaiju_nr_euk_mem.out	0.001131	351	1715798	Levyella
kaiju_nr_euk_mem.out	0.001125	349	47054	Dethiosulfovibrio
kaiju_nr_euk_mem.out	0.001125	349	459532	Terribacillus
kaiju_nr_euk_mem.out	0.001125	349	695999	Actinophytocola
kaiju_nr_euk_mem.out	0.001122	348	56747	Fibularhizoctonia
kaiju_nr_euk_mem.out	0.001118	347	5761	Naegleria
kaiju_nr_euk_mem.out	0.001118	347	29175	Neospora
kaiju_nr_euk_mem.out	0.001115	346	125287	Ornithinimicrobium
kaiju_nr_euk_mem.out	0.001115	346	580024	Enterorhabdus
kaiju_nr_euk_mem.out	0.001115	346	869806	Marivirga
kaiju_nr_euk_mem.out	0.001115	346	2136118	Candidatus Sulfopaludibacter
kaiju_nr_euk_mem.out	0.001112	345	1849	Actinopolyspora
kaiju_nr_euk_mem.out	0.001112	345	448125	Dethiosulfatibacter
kaiju_nr_euk_mem.out	0.001112	345	1679449	Pseudooceanicola
kaiju_nr_euk_mem.out	0.001109	344	36048	Tuber
kaiju_nr_euk_mem.out	0.001109	344	180541	Salinisphaera
kaiju_nr_euk_mem.out	0.001105	343	50	Chondromyces
kaiju_nr_euk_mem.out	0.001105	343	1269	Micrococcus
kaiju_nr_euk_mem.out	0.001105	343	57494	Nesterenkonia
kaiju_nr_euk_mem.out	0.001105	343	392733	Terriglobus
kaiju_nr_euk_mem.out	0.001105	343	1172191	Catenovulum
kaiju_nr_euk_mem.out	0.001102	342	93827	Gymnopus
kaiju_nr_euk_mem.out	0.001102	342	191494	Conexibacter
kaiju_nr_euk_mem.out	0.001099	341	1217415	Lysinimicrobium
kaiju_nr_euk_mem.out	0.001096	340	5218	Exidia
kaiju_nr_euk_mem.out	0.001096	340	561367	Salinimicrobium
kaiju_nr_euk_mem.out	0.001096	340	2315209	Hondaea
kaiju_nr_euk_mem.out	0.001093	339	100474	Batrachochytrium
kaiju_nr_euk_mem.out	0.001089	338	88138	Modestobacter
kaiju_nr_euk_mem.out	0.001089	338	1884792	Pseudoflavitalea
kaiju_nr_euk_mem.out	0.001089	338	2025987	Nothophytophthora
kaiju_nr_euk_mem.out	0.001086	337	470018	Rachicladosporium
kaiju_nr_euk_mem.out	0.001080	335	232115	Mesonia
kaiju_nr_euk_mem.out	0.001080	335	2494209	Capsulimonas
kaiju_nr_euk_mem.out	0.001076	334	5395	Paxillus
kaiju_nr_euk_mem.out	0.001076	334	29002	Cercospora
kaiju_nr_euk_mem.out	0.001073	333	89958	Natronincola
kaiju_nr_euk_mem.out	0.001073	333	274591	Hoeflea
kaiju_nr_euk_mem.out	0.001070	332	162291	Planomicrobium
kaiju_nr_euk_mem.out	0.001070	332	404432	Salinicola
kaiju_nr_euk_mem.out	0.001067	331	5269	Ustilago
kaiju_nr_euk_mem.out	0.001067	331	33926	Candidatus Phytoplasma
kaiju_nr_euk_mem.out	0.001067	331	651660	Paenisporosarcina
kaiju_nr_euk_mem.out	0.001067	331	1279384	Eggerthia
kaiju_nr_euk_mem.out	0.001060	329	55193	Malassezia
kaiju_nr_euk_mem.out	0.001060	329	419014	Alloscardovia
kaiju_nr_euk_mem.out	0.001057	328	596707	Sinomonas
kaiju_nr_euk_mem.out	0.001054	327	41955	Amanita
kaiju_nr_euk_mem.out	0.001054	327	86017	Salpingoeca
kaiju_nr_euk_mem.out	0.001054	327	93682	Roseivivax
kaiju_nr_euk_mem.out	0.001054	327	202907	Collimonas
kaiju_nr_euk_mem.out	0.001051	326	93681	Roseateles
kaiju_nr_euk_mem.out	0.001051	326	1784836	Fermentimonas
kaiju_nr_euk_mem.out	0.001051	326	2060722	Labilibaculum
kaiju_nr_euk_mem.out	0.001047	325	2349	Haliscomenobacter
kaiju_nr_euk_mem.out	0.001047	325	29882	Laccaria
kaiju_nr_euk_mem.out	0.001047	325	154116	Georgenia
kaiju_nr_euk_mem.out	0.001047	325	1397107	Aliifodinibius
kaiju_nr_euk_mem.out	0.001047	325	1616789	Salinispira
kaiju_nr_euk_mem.out	0.001044	324	65007	Planoprotostelium
kaiju_nr_euk_mem.out	0.001044	324	335405	Sphingosinicella
kaiju_nr_euk_mem.out	0.001041	323	2740	Peptococcus
kaiju_nr_euk_mem.out	0.001041	323	34037	Rahnella
kaiju_nr_euk_mem.out	0.001041	323	218204	Garciella
kaiju_nr_euk_mem.out	0.001041	323	1333716	Schleiferia
kaiju_nr_euk_mem.out	0.001035	321	46352	Agrococcus
kaiju_nr_euk_mem.out	0.001035	321	267986	Owenweeksia
kaiju_nr_euk_mem.out	0.001035	321	413435	Solimonas
kaiju_nr_euk_mem.out	0.001031	320	5754	Acanthamoeba
kaiju_nr_euk_mem.out	0.001028	319	4930	Saccharomyces
kaiju_nr_euk_mem.out	0.001025	318	63265	Sporisorium
kaiju_nr_euk_mem.out	0.001025	318	323620	Shinella
kaiju_nr_euk_mem.out	0.001025	318	1884449	Salipaludibacillus
kaiju_nr_euk_mem.out	0.001022	317	117999	Denitrovibrio
kaiju_nr_euk_mem.out	0.001022	317	206664	Desulfonauticus
kaiju_nr_euk_mem.out	0.001022	317	1047167	Zymoseptoria
kaiju_nr_euk_mem.out	0.001022	317	1470540	Jeotgalibaca
kaiju_nr_euk_mem.out	0.001018	316	5027	Pyrenophora
kaiju_nr_euk_mem.out	0.001018	316	237444	Ulvibacter
kaiju_nr_euk_mem.out	0.001018	316	367298	Phycicoccus
kaiju_nr_euk_mem.out	0.001015	315	5149	Chaetomium
kaiju_nr_euk_mem.out	0.001015	315	29331	Amphibacillus
kaiju_nr_euk_mem.out	0.001015	315	37991	Xylaria
kaiju_nr_euk_mem.out	0.001015	315	99479	Tetrasphaera
kaiju_nr_euk_mem.out	0.001012	314	427925	Dethiobacter
kaiju_nr_euk_mem.out	0.001012	314	1161127	Murdochiella
kaiju_nr_euk_mem.out	0.001009	313	179	Leptospirillum
kaiju_nr_euk_mem.out	0.001006	312	18	Pelobacter
kaiju_nr_euk_mem.out	0.001006	312	75984	Mannheimia
kaiju_nr_euk_mem.out	0.001006	312	158481	Hahella
kaiju_nr_euk_mem.out	0.001006	312	302485	Phaeobacter
kaiju_nr_euk_mem.out	0.001006	312	319458	Leadbetterella
kaiju_nr_euk_mem.out	0.001006	312	1543703	Desulfuribacillus
kaiju_nr_euk_mem.out	0.001002	311	269258	Nitratiruptor
kaiju_nr_euk_mem.out	0.000996	309	40463	Peniophora
kaiju_nr_euk_mem.out	0.000996	309	186035	Fragilariopsis
kaiju_nr_euk_mem.out	0.000993	308	1302778	Pseudoscardovia
kaiju_nr_euk_mem.out	0.000989	307	1884930	Maledivibacter
kaiju_nr_euk_mem.out	0.000986	306	992	Flexibacter
kaiju_nr_euk_mem.out	0.000986	306	191028	Leisingera
kaiju_nr_euk_mem.out	0.000986	306	227979	Jeotgalicoccus
kaiju_nr_euk_mem.out	0.000986	306	861914	Fibrella
kaiju_nr_euk_mem.out	0.000986	306	1187078	Cecembia
kaiju_nr_euk_mem.out	0.000986	306	2507545	Candidatus Termititenax
kaiju_nr_euk_mem.out	0.000983	305	195964	Asanoa
